payment_id,customer_id,staff_id,rental_id,amount,payment_date_year,payment_date_month,payment_date_day,payment_date_hour,payment_date_minute,payment_date_second,last_update_year,last_update_month,last_update_day,last_update_hour,last_update_minute,last_update_second
355,13,1,14252,9.99,2005,8,21,5,44,7,2021,3,6,15,56,0
356,13,2,14545,7.99,2005,8,21,15,44,23,2021,3,6,15,56,0
357,13,1,15338,4.99,2005,8,22,20,51,24,2021,3,6,15,56,0
358,14,1,151,0.99,2005,5,26,0,37,28,2021,3,6,15,56,0
359,14,1,346,9.99,2005,5,27,4,34,41,2021,3,6,15,56,0
360,14,1,525,5.99,2005,5,28,4,25,33,2021,3,6,15,56,0
361,14,1,671,2.99,2005,5,28,22,4,30,2021,3,6,15,56,0
362,14,2,815,0.99,2005,5,29,20,24,28,2021,3,6,15,56,0
363,14,2,1360,4.99,2005,6,15,13,32,15,2021,3,6,15,56,0
364,14,1,3707,2.99,2005,7,6,10,21,49,2021,3,6,15,56,0
365,14,1,4952,0.99,2005,7,8,23,0,7,2021,3,6,15,56,0
366,14,1,5104,0.99,2005,7,9,6,37,7,2021,3,6,15,56,0
367,14,2,5317,7.99,2005,7,9,16,10,25,2021,3,6,15,56,0
368,14,1,5383,4.99,2005,7,9,19,14,32,2021,3,6,15,56,0
369,14,1,5565,7.99,2005,7,10,3,29,48,2021,3,6,15,56,0
370,14,1,8035,6.99,2005,7,28,16,23,1,2021,3,6,15,56,0
371,14,1,8042,0.99,2005,7,28,16,45,11,2021,3,6,15,56,0
372,14,1,8548,3.99,2005,7,29,11,11,33,2021,3,6,15,56,0
373,14,2,8836,4.99,2005,7,29,22,46,8,2021,3,6,15,56,0
374,14,2,9438,4.99,2005,7,30,21,36,15,2021,3,6,15,56,0
375,14,1,9592,2.99,2005,7,31,3,21,16,2021,3,6,15,56,0
376,14,1,10348,2.99,2005,8,1,5,23,0,2021,3,6,15,56,0
377,14,2,10526,6.99,2005,8,1,11,55,33,2021,3,6,15,56,0
378,14,1,11480,4.99,2005,8,2,22,18,24,2021,3,6,15,56,0
379,14,2,11528,3.99,2005,8,17,0,27,23,2021,3,6,15,56,0
380,14,1,12668,2.99,2005,8,18,19,16,47,2021,3,6,15,56,0
381,14,1,13757,4.99,2005,8,20,11,20,12,2021,3,6,15,56,0
382,14,2,15015,6.99,2005,8,22,8,43,50,2021,3,6,15,56,0
383,14,1,15373,0.99,2005,8,22,22,8,11,2021,3,6,15,56,0
384,14,1,16045,0.99,2005,8,23,22,25,26,2021,3,6,15,56,0
385,14,1,13780,4.99,2006,2,14,15,16,3,2021,3,6,15,56,0
386,15,1,2486,2.99,2005,6,18,21,26,56,2021,3,6,15,56,0
387,15,1,2937,5.99,2005,6,20,5,15,37,2021,3,6,15,56,0
388,15,2,3182,0.99,2005,6,20,22,52,18,2021,3,6,15,56,0
389,15,1,3550,7.99,2005,7,6,2,29,21,2021,3,6,15,56,0
390,15,1,4127,5.99,2005,7,7,7,26,19,2021,3,6,15,56,0
391,15,1,5717,2.99,2005,7,10,11,2,3,2021,3,6,15,56,0
392,15,2,5975,2.99,2005,7,11,0,14,19,2021,3,6,15,56,0
393,15,1,7105,4.99,2005,7,27,5,15,37,2021,3,6,15,56,0
394,15,1,8193,0.99,2005,7,28,22,50,50,2021,3,6,15,56,0
395,15,2,8615,6.99,2005,7,29,13,36,1,2021,3,6,15,56,0
396,15,2,8927,4.99,2005,7,30,2,13,31,2021,3,6,15,56,0
397,15,1,9987,2.99,2005,7,31,17,22,35,2021,3,6,15,56,0
398,15,1,11118,2.99,2005,8,2,8,44,18,2021,3,6,15,56,0
399,15,1,11141,2.99,2005,8,2,9,29,11,2021,3,6,15,56,0
400,15,2,11307,2.99,2005,8,2,15,48,8,2021,3,6,15,56,0
401,15,2,11341,2.99,2005,8,2,17,9,24,2021,3,6,15,56,0
402,15,1,11922,7.99,2005,8,17,16,20,37,2021,3,6,15,56,0
403,15,2,12272,2.99,2005,8,18,4,39,10,2021,3,6,15,56,0
404,15,2,12551,2.99,2005,8,18,14,46,26,2021,3,6,15,56,0
405,15,1,12635,2.99,2005,8,18,18,0,23,2021,3,6,15,56,0
406,15,2,13339,8.99,2005,8,19,20,18,36,2021,3,6,15,56,0
407,15,1,13393,5.99,2005,8,19,22,3,46,2021,3,6,15,56,0
408,15,2,13503,5.99,2005,8,20,2,0,33,2021,3,6,15,56,0
409,15,1,13541,4.99,2005,8,20,3,41,41,2021,3,6,15,56,0
410,15,2,13677,3.99,2005,8,20,8,34,41,2021,3,6,15,56,0
411,15,2,14569,0.99,2005,8,21,16,31,22,2021,3,6,15,56,0
412,15,2,14776,4.99,2005,8,21,23,53,35,2021,3,6,15,56,0
413,15,2,14872,8.99,2005,8,22,3,23,41,2021,3,6,15,56,0
414,15,1,15178,0.99,2005,8,22,15,36,4,2021,3,6,15,56,0
415,15,1,15897,4.99,2005,8,23,17,12,31,2021,3,6,15,56,0
416,15,1,13798,3.98,2006,2,14,15,16,3,2021,3,6,15,56,0
417,15,2,13968,0.0,2006,2,14,15,16,3,2021,3,6,15,56,0
418,16,1,335,3.99,2005,5,27,3,7,10,2021,3,6,15,56,0
419,16,1,593,2.99,2005,5,28,13,33,23,2021,3,6,15,56,0
420,16,2,887,0.99,2005,5,30,7,10,0,2021,3,6,15,56,0
421,16,1,1017,2.99,2005,5,31,2,53,36,2021,3,6,15,56,0
422,16,2,1934,6.99,2005,6,17,7,4,57,2021,3,6,15,56,0
423,16,1,1944,7.99,2005,6,17,7,50,53,2021,3,6,15,56,0
424,16,1,,1.99,2005,6,18,4,56,12,2021,3,6,15,56,0
425,16,1,2960,7.99,2005,6,20,7,10,9,2021,3,6,15,56,0
426,16,2,3348,0.99,2005,6,21,11,16,42,2021,3,6,15,56,0
427,16,1,3548,0.99,2005,7,6,2,23,39,2021,3,6,15,56,1
428,16,2,4219,2.99,2005,7,7,12,11,22,2021,3,6,15,56,1
429,16,2,4263,3.99,2005,7,7,14,24,44,2021,3,6,15,56,1
430,16,2,4517,4.99,2005,7,8,2,45,19,2021,3,6,15,56,1
431,16,1,6100,4.99,2005,7,11,6,40,31,2021,3,6,15,56,1
432,16,2,7489,0.99,2005,7,27,19,39,38,2021,3,6,15,56,1
433,16,2,7552,2.99,2005,7,27,22,3,41,2021,3,6,15,56,1
434,16,2,8452,5.99,2005,7,29,7,45,0,2021,3,6,15,56,1
435,16,2,9158,0.99,2005,7,30,11,12,3,2021,3,6,15,56,1
436,16,2,9610,5.99,2005,7,31,3,54,5,2021,3,6,15,56,1
437,16,2,10687,2.99,2005,8,1,17,53,2,2021,3,6,15,56,1
438,16,2,10727,2.99,2005,8,1,19,15,8,2021,3,6,15,56,1
439,16,2,11308,0.99,2005,8,2,15,50,44,2021,3,6,15,56,1
440,16,2,12104,2.99,2005,8,17,22,53,0,2021,3,6,15,56,1
441,16,1,12358,4.99,2005,8,18,7,41,43,2021,3,6,15,56,1
442,16,1,12577,7.99,2005,8,18,15,39,46,2021,3,6,15,56,1
443,16,2,13151,4.99,2005,8,19,13,8,23,2021,3,6,15,56,1
444,16,1,13391,4.99,2005,8,19,22,1,42,2021,3,6,15,56,1
445,16,1,13480,6.99,2005,8,20,1,10,27,2021,3,6,15,56,1
446,16,1,14511,8.99,2005,8,21,14,45,34,2021,3,6,15,56,1
447,17,2,287,2.99,2005,5,26,19,44,54,2021,3,6,15,56,1
448,17,1,580,2.99,2005,5,28,11,19,53,2021,3,6,15,56,1
449,17,2,884,4.99,2005,5,30,6,41,32,2021,3,6,15,56,1
450,17,2,2175,5.99,2005,6,18,0,17,58,2021,3,6,15,56,1
451,17,1,2684,8.99,2005,6,19,12,29,8,2021,3,6,15,56,1
452,17,2,3269,5.99,2005,6,21,5,6,30,2021,3,6,15,56,1
453,17,1,5714,3.99,2005,7,10,10,46,57,2021,3,6,15,56,1
454,17,1,5883,3.99,2005,7,10,19,25,21,2021,3,6,15,56,1
455,17,2,6884,1.99,2005,7,12,20,52,41,2021,3,6,15,56,1
456,17,2,8076,8.99,2005,7,28,17,45,58,2021,3,6,15,56,1
457,17,1,8213,2.99,2005,7,28,23,37,33,2021,3,6,15,56,1
458,17,2,9092,8.99,2005,7,30,8,30,56,2021,3,6,15,56,1
459,17,1,9138,2.99,2005,7,30,10,11,52,2021,3,6,15,56,1
460,17,2,9382,8.99,2005,7,30,19,23,44,2021,3,6,15,56,1
461,17,1,9489,0.99,2005,7,30,23,43,32,2021,3,6,15,56,1
462,17,2,11990,4.99,2005,8,17,18,26,22,2021,3,6,15,56,1
463,17,1,13732,2.99,2005,8,20,10,24,41,2021,3,6,15,56,1
464,17,1,14040,2.99,2005,8,20,21,43,44,2021,3,6,15,56,1
465,17,2,14326,2.99,2005,8,21,8,15,41,2021,3,6,15,56,1
466,17,1,14346,2.99,2005,8,21,8,42,26,2021,3,6,15,56,1
467,17,2,15752,5.99,2005,8,23,12,41,38,2021,3,6,15,56,1
468,18,1,50,2.99,2005,5,25,6,44,53,2021,3,6,15,56,1
469,18,1,116,4.99,2005,5,25,19,27,51,2021,3,6,15,56,1
470,18,1,692,4.99,2005,5,29,1,32,10,2021,3,6,15,56,1
471,18,2,1451,5.99,2005,6,15,19,30,18,2021,3,6,15,56,1
472,18,2,1783,4.99,2005,6,16,19,23,23,2021,3,6,15,56,1
473,18,2,2112,5.99,2005,6,17,19,52,42,2021,3,6,15,56,1
474,18,1,2990,8.99,2005,6,20,9,2,51,2021,3,6,15,56,1
475,18,2,4672,3.99,2005,7,8,10,15,38,2021,3,6,15,56,1
476,18,2,4724,3.99,2005,7,8,12,46,30,2021,3,6,15,56,1
477,18,2,4923,3.99,2005,7,8,21,44,39,2021,3,6,15,56,1
478,18,2,6128,2.99,2005,7,11,8,15,8,2021,3,6,15,56,1
479,18,1,6846,0.99,2005,7,12,19,20,45,2021,3,6,15,56,1
480,18,2,8122,2.99,2005,7,28,19,27,37,2021,3,6,15,56,1
481,18,1,8555,4.99,2005,7,29,11,18,1,2021,3,6,15,56,1
482,18,1,9036,4.99,2005,7,30,6,18,38,2021,3,6,15,56,1
483,18,2,9114,4.99,2005,7,30,9,13,21,2021,3,6,15,56,1
484,18,1,10682,4.99,2005,8,1,17,32,53,2021,3,6,15,56,1
485,18,2,10721,1.99,2005,8,1,19,5,18,2021,3,6,15,56,1
486,18,2,11094,4.99,2005,8,2,8,3,2,2021,3,6,15,56,1
487,18,2,11439,4.99,2005,8,2,20,22,45,2021,3,6,15,56,1
488,18,2,12333,0.99,2005,8,18,6,51,39,2021,3,6,15,56,1
489,18,2,13490,0.99,2005,8,20,1,29,29,2021,3,6,15,56,1
490,19,2,18,0.99,2005,5,25,1,10,47,2021,3,6,15,56,1
491,19,2,110,9.99,2005,5,25,18,43,49,2021,3,6,15,56,1
492,19,1,179,6.99,2005,5,26,4,26,6,2021,3,6,15,56,1
493,19,1,337,2.99,2005,5,27,3,22,30,2021,3,6,15,56,1
494,19,2,591,2.99,2005,5,28,13,11,4,2021,3,6,15,56,1
495,19,2,696,2.99,2005,5,29,1,59,10,2021,3,6,15,56,1
496,19,1,2657,2.99,2005,6,19,10,42,59,2021,3,6,15,56,1
497,19,1,2848,2.99,2005,6,19,22,55,37,2021,3,6,15,56,1
498,19,2,3423,2.99,2005,6,21,17,38,2,2021,3,6,15,56,1
499,19,2,3549,4.99,2005,7,6,2,24,55,2021,3,6,15,56,1
500,19,2,6495,4.99,2005,7,12,2,57,2,2021,3,6,15,56,1
501,19,1,9157,5.99,2005,7,30,11,6,23,2021,3,6,15,56,1
502,19,1,9256,0.99,2005,7,30,14,29,29,2021,3,6,15,56,1
503,19,2,10077,9.99,2005,7,31,20,1,6,2021,3,6,15,56,1
504,19,1,10176,7.99,2005,7,31,23,40,35,2021,3,6,15,56,1
505,19,2,11508,8.99,2005,8,16,23,27,36,2021,3,6,15,56,1
506,19,1,11869,5.99,2005,8,17,14,10,22,2021,3,6,15,56,1
507,19,1,12211,9.99,2005,8,18,2,31,18,2021,3,6,15,56,1
508,19,2,12357,2.99,2005,8,18,7,40,52,2021,3,6,15,56,1
509,19,1,13718,8.99,2005,8,20,9,53,44,2021,3,6,15,56,1
510,19,2,13804,8.99,2005,8,20,12,46,32,2021,3,6,15,56,1
511,19,1,14101,4.99,2005,8,21,0,33,3,2021,3,6,15,56,1
512,19,1,15047,2.99,2005,8,22,9,57,16,2021,3,6,15,56,1
513,19,2,15529,0.99,2005,8,23,3,46,47,2021,3,6,15,56,1
514,20,2,202,2.99,2005,5,26,7,27,36,2021,3,6,15,56,1
515,20,2,497,6.99,2005,5,28,0,54,39,2021,3,6,15,56,1
516,20,2,546,1.99,2005,5,28,7,16,25,2021,3,6,15,56,1
517,20,2,1558,0.99,2005,6,16,2,33,53,2021,3,6,15,56,1
518,20,2,2136,3.99,2005,6,17,21,16,41,2021,3,6,15,56,1
519,20,2,2343,4.99,2005,6,18,11,46,26,2021,3,6,15,56,1
520,20,1,3350,4.99,2005,6,21,11,21,38,2021,3,6,15,56,1
521,20,2,4011,3.99,2005,7,7,0,48,25,2021,3,6,15,56,1
522,20,1,4407,2.99,2005,7,7,21,39,45,2021,3,6,15,56,1
523,20,1,5718,2.99,2005,7,10,11,3,20,2021,3,6,15,56,1
524,20,1,6254,2.99,2005,7,11,15,10,18,2021,3,6,15,56,1
525,20,2,6267,6.99,2005,7,11,15,53,0,2021,3,6,15,56,1
526,20,2,7217,4.99,2005,7,27,9,31,44,2021,3,6,15,56,1
527,20,2,7864,5.99,2005,7,28,10,6,10,2021,3,6,15,56,1
528,20,2,8127,2.99,2005,7,28,19,45,19,2021,3,6,15,56,1
529,20,2,9075,4.99,2005,7,30,7,55,14,2021,3,6,15,56,1
530,20,2,9468,3.99,2005,7,30,22,53,52,2021,3,6,15,56,1
531,20,2,10284,4.99,2005,8,1,3,33,19,2021,3,6,15,56,1
532,20,1,10616,7.99,2005,8,1,14,59,50,2021,3,6,15,56,1
533,20,1,10954,1.99,2005,8,2,3,30,24,2021,3,6,15,56,1
534,20,1,11821,0.99,2005,8,17,12,27,55,2021,3,6,15,56,1
535,20,1,12180,0.99,2005,8,18,1,28,15,2021,3,6,15,56,1
536,20,2,13036,4.99,2005,8,19,8,48,37,2021,3,6,15,56,1
537,20,1,13137,4.99,2005,8,19,12,26,32,2021,3,6,15,56,1
538,20,2,13317,2.99,2005,8,19,19,25,42,2021,3,6,15,56,2
539,20,2,14613,2.99,2005,8,21,18,3,20,2021,3,6,15,56,2
540,20,2,15057,6.99,2005,8,22,10,19,58,2021,3,6,15,56,2
541,20,1,15161,1.99,2005,8,22,14,37,22,2021,3,6,15,56,2
542,20,2,15248,0.99,2005,8,22,17,53,6,2021,3,6,15,56,2
543,20,1,15460,2.99,2005,8,23,1,10,42,2021,3,6,15,56,2
544,21,1,260,3.99,2005,5,26,15,42,20,2021,3,6,15,56,2
545,21,2,463,3.99,2005,5,27,20,11,47,2021,3,6,15,56,2
546,21,1,570,0.99,2005,5,28,10,15,4,2021,3,6,15,56,2
547,21,2,2235,7.99,2005,6,18,4,8,50,2021,3,6,15,56,2
548,21,1,2268,4.99,2005,6,18,6,13,41,2021,3,6,15,56,2
549,21,1,2393,2.99,2005,6,18,15,37,55,2021,3,6,15,56,2
550,21,2,2830,4.99,2005,6,19,21,14,33,2021,3,6,15,56,2
551,21,1,3212,10.99,2005,6,21,1,4,35,2021,3,6,15,56,2
552,21,2,5107,4.99,2005,7,9,6,42,32,2021,3,6,15,56,2
553,21,1,5772,3.99,2005,7,10,13,27,40,2021,3,6,15,56,2
554,21,1,5961,2.99,2005,7,10,23,43,23,2021,3,6,15,56,2
555,21,2,6943,1.99,2005,7,26,23,28,13,2021,3,6,15,56,2
556,21,1,7994,0.99,2005,7,28,14,56,54,2021,3,6,15,56,2
557,21,2,8196,6.99,2005,7,28,22,56,11,2021,3,6,15,56,2
558,21,2,8862,2.99,2005,7,29,23,49,23,2021,3,6,15,56,2
559,21,2,9149,0.99,2005,7,30,10,45,12,2021,3,6,15,56,2
560,21,1,9699,5.99,2005,7,31,7,29,25,2021,3,6,15,56,2
561,21,2,10570,4.99,2005,8,1,13,23,6,2021,3,6,15,56,2
562,21,1,10734,0.99,2005,8,1,19,28,47,2021,3,6,15,56,2
563,21,2,11072,0.99,2005,8,2,7,10,57,2021,3,6,15,56,2
564,21,2,11970,0.99,2005,8,17,17,53,9,2021,3,6,15,56,2
565,21,2,12131,2.99,2005,8,17,23,34,16,2021,3,6,15,56,2
566,21,2,12660,4.99,2005,8,18,19,7,23,2021,3,6,15,56,2
567,21,1,12774,6.99,2005,8,18,23,34,22,2021,3,6,15,56,2
568,21,1,13381,2.99,2005,8,19,21,37,57,2021,3,6,15,56,2
569,21,2,13399,4.99,2005,8,19,22,9,28,2021,3,6,15,56,2
570,21,1,13411,4.99,2005,8,19,22,43,38,2021,3,6,15,56,2
571,21,1,13463,8.99,2005,8,20,0,50,54,2021,3,6,15,56,2
572,21,1,13699,9.99,2005,8,20,9,26,14,2021,3,6,15,56,2
573,21,1,13740,4.99,2005,8,20,10,48,43,2021,3,6,15,56,2
574,21,2,14077,8.99,2005,8,20,23,24,7,2021,3,6,15,56,2
575,21,2,14161,2.99,2005,8,21,2,51,59,2021,3,6,15,56,2
576,21,2,14446,2.99,2005,8,21,12,10,41,2021,3,6,15,56,2
577,21,1,14869,4.99,2005,8,22,3,20,26,2021,3,6,15,56,2
578,21,1,14933,2.99,2006,2,14,15,16,3,2021,3,6,15,56,2
579,22,1,370,4.99,2005,5,27,7,49,43,2021,3,6,15,56,2
580,22,1,556,4.99,2005,5,28,8,31,36,2021,3,6,15,56,2
581,22,2,820,8.99,2005,5,29,21,7,22,2021,3,6,15,56,2
582,22,1,3419,2.99,2005,6,21,17,18,1,2021,3,6,15,56,2
583,22,2,4215,2.99,2005,7,7,12,0,52,2021,3,6,15,56,2
584,22,1,5294,6.99,2005,7,9,15,23,42,2021,3,6,15,56,2
585,22,1,5815,2.99,2005,7,10,15,48,19,2021,3,6,15,56,2
586,22,1,7087,4.99,2005,7,27,4,42,8,2021,3,6,15,56,2
587,22,1,7705,7.99,2005,7,28,4,2,58,2021,3,6,15,56,2
588,22,2,9410,0.99,2005,7,30,20,38,5,2021,3,6,15,56,2
589,22,1,9580,4.99,2005,7,31,3,1,11,2021,3,6,15,56,2
590,22,1,12023,5.99,2005,8,17,19,54,54,2021,3,6,15,56,2
591,22,1,12124,2.99,2005,8,17,23,22,46,2021,3,6,15,56,2
592,22,2,12809,0.99,2005,8,19,0,42,24,2021,3,6,15,56,2
593,22,2,13060,9.99,2005,8,19,9,43,25,2021,3,6,15,56,2
594,22,1,14056,2.99,2005,8,20,22,18,53,2021,3,6,15,56,2
595,22,1,14564,6.99,2005,8,21,16,24,43,2021,3,6,15,56,2
596,22,1,15134,7.99,2005,8,22,13,18,25,2021,3,6,15,56,2
597,22,1,15589,6.99,2005,8,23,6,3,31,2021,3,6,15,56,2
598,22,1,15658,4.99,2005,8,23,8,48,43,2021,3,6,15,56,2
599,22,1,15793,4.99,2005,8,23,14,6,19,2021,3,6,15,56,2
600,22,1,12222,4.99,2006,2,14,15,16,3,2021,3,6,15,56,2
601,23,1,129,8.99,2005,5,25,21,20,3,2021,3,6,15,56,2
602,23,1,654,2.99,2005,5,28,20,15,30,2021,3,6,15,56,2
603,23,2,1090,0.99,2005,5,31,12,3,44,2021,3,6,15,56,2
604,23,1,2753,1.99,2005,6,19,16,44,35,2021,3,6,15,56,2
605,23,1,2827,0.99,2005,6,19,20,50,1,2021,3,6,15,56,2
606,23,1,3015,5.99,2005,6,20,10,48,56,2021,3,6,15,56,2
607,23,1,3055,4.99,2005,6,20,13,19,58,2021,3,6,15,56,2
608,23,1,3461,2.99,2005,6,21,21,49,18,2021,3,6,15,56,2
609,23,2,3736,3.99,2005,7,6,11,43,44,2021,3,6,15,56,2
610,23,2,3781,2.99,2005,7,6,13,53,41,2021,3,6,15,56,2
611,23,2,4853,2.99,2005,7,8,18,43,18,2021,3,6,15,56,2
612,23,1,6213,2.99,2005,7,11,12,43,7,2021,3,6,15,56,2
613,23,1,6238,2.99,2005,7,11,14,20,18,2021,3,6,15,56,2
614,23,2,6917,5.99,2005,7,12,22,30,15,2021,3,6,15,56,2
615,23,1,7155,7.99,2005,7,27,7,18,46,2021,3,6,15,56,2
616,23,1,8015,2.99,2005,7,28,15,33,3,2021,3,6,15,56,2
617,23,2,8718,0.99,2005,7,29,17,41,14,2021,3,6,15,56,2
618,23,2,9209,5.99,2005,7,30,12,55,36,2021,3,6,15,56,2
619,23,2,9255,9.99,2005,7,30,14,26,46,2021,3,6,15,56,2
620,23,2,9718,3.99,2005,7,31,8,25,3,2021,3,6,15,56,2
621,23,1,10132,6.99,2005,7,31,21,50,24,2021,3,6,15,56,2
622,23,1,10898,2.99,2005,8,2,1,29,57,2021,3,6,15,56,2
623,23,2,11501,2.99,2005,8,16,23,4,53,2021,3,6,15,56,2
624,23,2,13290,2.99,2005,8,19,18,31,50,2021,3,6,15,56,2
625,23,2,13331,4.99,2005,8,19,20,0,25,2021,3,6,15,56,2
626,23,2,13429,6.99,2005,8,19,23,25,37,2021,3,6,15,56,2
627,23,2,13511,0.99,2005,8,20,2,21,40,2021,3,6,15,56,2
628,23,2,13557,0.99,2005,8,20,4,12,41,2021,3,6,15,56,2
629,23,2,14482,2.99,2005,8,21,13,42,45,2021,3,6,15,56,2
630,23,2,15532,2.99,2006,2,14,15,16,3,2021,3,6,15,56,2
631,24,2,1007,6.99,2005,5,31,1,2,28,2021,3,6,15,56,2
632,24,2,1077,2.99,2005,5,31,10,22,54,2021,3,6,15,56,3
633,24,1,1716,2.99,2005,6,16,14,39,31,2021,3,6,15,56,3
634,24,1,2070,2.99,2005,6,17,16,27,51,2021,3,6,15,56,3
635,24,2,2116,4.99,2005,6,17,20,16,12,2021,3,6,15,56,3
636,24,1,2451,5.99,2005,6,18,19,28,2,2021,3,6,15,56,3
637,24,2,2963,7.99,2005,6,20,7,33,9,2021,3,6,15,56,3
638,24,2,3649,7.99,2005,7,6,7,32,42,2021,3,6,15,56,3
639,24,2,4378,2.99,2005,7,7,20,29,8,2021,3,6,15,56,3
640,24,1,5310,0.99,2005,7,9,16,0,34,2021,3,6,15,56,3
641,24,2,5648,0.99,2005,7,10,7,9,21,2021,3,6,15,56,3
642,24,1,6855,4.99,2005,7,12,19,46,29,2021,3,6,15,56,3
643,24,1,7266,1.99,2005,7,27,11,22,17,2021,3,6,15,56,3
644,24,1,8947,4.99,2005,7,30,3,15,37,2021,3,6,15,56,3
645,24,1,9723,0.99,2005,7,31,8,31,18,2021,3,6,15,56,3
646,24,2,9925,0.99,2005,7,31,15,8,47,2021,3,6,15,56,3
647,24,2,10491,2.99,2005,8,1,10,38,27,2021,3,6,15,56,3
648,24,1,11209,2.99,2005,8,2,12,9,45,2021,3,6,15,56,3
649,24,2,11546,2.99,2005,8,17,0,57,36,2021,3,6,15,56,3
650,24,2,12165,8.99,2005,8,18,0,53,37,2021,3,6,15,56,3
651,24,1,12745,2.99,2005,8,18,22,22,45,2021,3,6,15,56,3
652,24,1,12999,1.99,2005,8,19,7,34,53,2021,3,6,15,56,3
653,24,2,13058,4.99,2005,8,19,9,40,53,2021,3,6,15,56,3
654,24,1,13247,0.99,2005,8,19,16,45,59,2021,3,6,15,56,3
655,24,2,15357,4.99,2005,8,22,21,28,59,2021,3,6,15,56,3
656,25,1,90,7.99,2005,5,25,14,31,25,2021,3,6,15,56,3
657,25,2,1033,2.99,2005,5,31,4,50,7,2021,3,6,15,56,3
658,25,1,1338,4.99,2005,6,15,12,17,34,2021,3,6,15,56,3
659,25,1,1365,2.99,2005,6,15,14,9,55,2021,3,6,15,56,3
660,25,2,1754,6.99,2005,6,16,17,13,23,2021,3,6,15,56,3
661,25,2,2625,8.99,2005,6,19,8,23,11,2021,3,6,15,56,3
662,25,1,2901,4.99,2005,6,20,2,41,28,2021,3,6,15,56,3
663,25,1,3447,4.99,2005,6,21,20,53,31,2021,3,6,15,56,3
664,25,1,4282,2.99,2005,7,7,15,26,31,2021,3,6,15,56,3
665,25,1,4319,0.99,2005,7,7,17,50,27,2021,3,6,15,56,3
666,25,2,4404,2.99,2005,7,7,21,31,53,2021,3,6,15,56,3
667,25,1,5881,2.99,2005,7,10,19,19,43,2021,3,6,15,56,3
668,25,1,6653,4.99,2005,7,12,11,6,17,2021,3,6,15,56,3
669,25,2,6905,2.99,2005,7,12,22,2,18,2021,3,6,15,56,3
670,25,2,8667,2.99,2005,7,29,15,40,57,2021,3,6,15,56,3
671,25,2,8878,0.99,2005,7,30,0,15,57,2021,3,6,15,56,3
672,25,1,9140,8.99,2005,7,30,10,12,1,2021,3,6,15,56,3
673,25,2,9334,2.99,2005,7,30,17,56,38,2021,3,6,15,56,3
674,25,2,9922,2.99,2005,7,31,14,59,37,2021,3,6,15,56,3
675,25,2,10103,2.99,2005,7,31,20,49,13,2021,3,6,15,56,3
676,25,1,10324,5.99,2005,8,1,4,49,6,2021,3,6,15,56,3
677,25,2,10860,2.99,2005,8,2,0,12,32,2021,3,6,15,56,3
678,25,1,10916,2.99,2005,8,2,2,5,59,2021,3,6,15,56,3
679,25,1,11642,0.99,2005,8,17,4,48,5,2021,3,6,15,56,3
680,25,1,12922,0.99,2005,8,19,4,48,48,2021,3,6,15,56,3
681,25,1,14193,4.99,2005,8,21,3,38,27,2021,3,6,15,56,3
682,25,1,14236,4.99,2005,8,21,5,13,16,2021,3,6,15,56,3
683,25,1,15512,0.99,2005,8,23,2,57,30,2021,3,6,15,56,3
684,25,1,15972,5.99,2005,8,23,20,0,30,2021,3,6,15,56,3
685,26,1,796,2.99,2005,5,29,16,59,44,2021,3,6,15,56,3
686,26,2,1105,2.99,2005,5,31,14,33,56,2021,3,6,15,56,3
687,26,1,1440,5.99,2005,6,15,18,53,14,2021,3,6,15,56,3
688,26,2,1706,4.99,2005,6,16,14,1,2,2021,3,6,15,56,3
689,26,1,2093,9.99,2005,6,17,18,14,8,2021,3,6,15,56,3
690,26,2,2416,3.99,2005,6,18,17,7,34,2021,3,6,15,56,3
691,26,2,2421,6.99,2005,6,18,17,25,5,2021,3,6,15,56,3
692,26,1,2532,4.99,2005,6,19,1,27,46,2021,3,6,15,56,3
693,26,1,2745,4.99,2005,6,19,16,21,19,2021,3,6,15,56,3
694,26,1,4065,2.99,2005,7,7,4,32,28,2021,3,6,15,56,3
695,26,1,4274,4.99,2005,7,7,14,42,4,2021,3,6,15,56,3
696,26,1,4382,4.99,2005,7,7,20,41,3,2021,3,6,15,56,3
697,26,2,4402,0.99,2005,7,7,21,28,46,2021,3,6,15,56,3
698,26,1,4431,6.99,2005,7,7,22,39,2,2021,3,6,15,56,3
699,26,1,4536,3.99,2005,7,8,3,43,22,2021,3,6,15,56,3
700,26,1,4641,6.99,2005,7,8,9,9,46,2021,3,6,15,56,3
701,26,1,5437,2.99,2005,7,9,21,32,29,2021,3,6,15,56,3
702,26,1,6149,1.99,2005,7,11,9,19,31,2021,3,6,15,56,3
703,26,2,6243,2.99,2005,7,11,14,53,25,2021,3,6,15,56,3
704,26,2,7328,0.99,2005,7,27,13,55,18,2021,3,6,15,56,3
705,26,1,8241,4.99,2005,7,29,0,33,36,2021,3,6,15,56,3
706,26,1,9484,0.99,2005,7,30,23,31,40,2021,3,6,15,56,3
707,26,1,10386,3.99,2005,8,1,6,42,20,2021,3,6,15,56,3
708,26,1,10996,3.99,2005,8,2,4,48,11,2021,3,6,15,56,3
709,26,2,11314,2.99,2005,8,2,16,4,8,2021,3,6,15,56,3
710,26,1,11338,0.99,2005,8,2,17,0,12,2021,3,6,15,56,3
711,26,1,11744,5.99,2005,8,17,8,54,30,2021,3,6,15,56,3
