ORDERNUMBER,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,DEALSIZE
10250,S32_1374,31,100.0,3282.28,2,Medium
10263,S32_1374,31,79.91,2477.21,8,Small
10275,S32_1374,23,81.91,1883.93,7,Small
10285,S32_1374,37,98.89,3658.93,12,Medium
10297,S32_1374,26,100.0,2856.88,2,Small
10308,S32_1374,24,79.91,1917.84,5,Small
10318,S32_1374,47,100.0,5305.36,7,Medium
10329,S32_1374,45,63.91,2875.95,11,Small
10340,S32_1374,55,100.0,6482.85,2,Medium
10353,S32_1374,46,81.17,3733.82,5,Medium
10363,S32_1374,50,100.0,6576.5,2,Medium
10375,S32_1374,37,100.0,6353.27,3,Medium
10387,S32_1374,44,94.9,4175.6,1,Medium
10401,S32_1374,49,100.0,4992.61,1,Medium
10416,S32_1374,45,100.0,4764.6,2,Medium
10108,S32_2206,27,43.45,1173.15,13,Small
10122,S32_2206,31,44.66,1384.46,17,Small
10135,S32_2206,33,40.23,1327.59,14,Small
10145,S32_2206,31,35.8,1109.8,1,Small
10159,S32_2206,35,35.4,1239.0,9,Small
10169,S32_2206,26,39.83,1035.58,9,Small
10180,S32_2206,34,45.46,1545.64,4,Small
10190,S32_2206,46,32.99,1517.54,1,Small
10211,S32_2206,41,42.24,1731.84,9,Small
10224,S32_2206,43,39.43,1695.49,2,Small
10237,S32_2206,26,40.23,1045.98,2,Small
10252,S32_2206,36,48.28,1738.08,6,Small
10264,S32_2206,20,32.59,651.8,4,Small
10276,S32_2206,27,36.61,988.47,10,Small
10285,S32_2206,37,41.03,1518.11,1,Small
10299,S32_2206,24,42.24,1013.76,4,Small
10310,S32_2206,36,43.05,1549.8,17,Small
10319,S32_2206,29,38.22,1108.38,5,Small
10331,S32_2206,28,100.0,4102.56,3,Medium
10343,S32_2206,29,100.0,3713.16,5,Medium
10355,S32_2206,38,39.83,1513.54,10,Small
10364,S32_2206,48,48.28,2317.44,1,Small
10378,S32_2206,40,82.46,3298.4,1,Medium
10390,S32_2206,41,44.56,1826.96,11,Small
10403,S32_2206,30,40.23,1206.9,2,Small
10104,S32_2509,35,47.62,1666.7,11,Small
10114,S32_2509,28,55.73,1560.44,2,Small
10127,S32_2509,45,51.95,2337.75,13,Small
10141,S32_2509,24,45.99,1103.76,7,Small
10151,S32_2509,41,63.85,2617.85,5,Small
10165,S32_2509,48,45.99,2207.52,14,Small
10175,S32_2509,50,63.31,3165.5,3,Medium
10184,S32_2509,33,62.77,2071.41,8,Small
10195,S32_2509,32,43.29,1385.28,8,Small
10207,S32_2509,27,60.06,1621.62,9,Small
10219,S32_2509,35,55.19,1931.65,4,Small
10229,S32_2509,23,54.11,1244.53,3,Small
10246,S32_2509,35,48.7,1704.5,7,Small
10259,S32_2509,40,43.83,1753.2,6,Small
10271,S32_2509,35,47.62,1666.7,7,Small
10281,S32_2509,31,55.19,1710.89,3,Small
10292,S32_2509,50,46.53,2326.5,10,Small
10305,S32_2509,40,57.9,2316.0,7,Small
10313,S32_2509,38,45.45,1727.1,1,Small
10325,S32_2509,38,100.0,8844.12,3,Large
10335,S32_2509,40,60.6,2424.0,3,Small
10349,S32_2509,33,46.53,1535.49,1,Small
10359,S32_2509,36,100.0,6358.68,3,Medium
10371,S32_2509,20,66.47,1329.4,2,Small
10383,S32_2509,32,53.18,1701.76,5,Small
10394,S32_2509,36,62.77,2259.72,3,Small
10412,S32_2509,19,48.7,925.3,7,Small
10425,S32_2509,11,43.83,482.13,6,Small
10104,S32_3207,49,65.87,3227.63,4,Medium
10116,S32_3207,27,63.38,1711.26,1,Small
10127,S32_3207,29,70.84,2054.36,6,Small
10142,S32_3207,42,74.57,3131.94,16,Medium
10152,S32_3207,33,50.95,1681.35,2,Small
10165,S32_3207,44,53.44,2351.36,7,Small
10176,S32_3207,22,64.0,1408.0,6,Small
10184,S32_3207,48,50.95,2445.6,1,Small
10195,S32_3207,33,54.68,1804.44,1,Small
10207,S32_3207,45,56.55,2544.75,2,Small
10220,S32_3207,20,52.82,1056.4,6,Small
10230,S32_3207,46,60.9,2801.4,4,Small
10247,S32_3207,40,49.71,1988.4,6,Small
10272,S32_3207,45,64.63,2908.35,6,Small
10282,S32_3207,36,59.65,2147.4,9,Small
10292,S32_3207,31,67.73,2099.63,3,Small
10306,S32_3207,46,50.33,2315.18,17,Small
10314,S32_3207,35,66.49,2327.15,9,Small
10325,S32_3207,28,100.0,5377.4,2,Medium
10336,S32_3207,31,84.71,2626.01,9,Small
10350,S32_3207,27,100.0,4406.4,14,Medium
10359,S32_3207,22,100.0,4301.22,1,Medium
10371,S32_3207,30,99.55,2986.5,11,Small
10383,S32_3207,44,36.07,1587.08,8,Small
10394,S32_3207,30,60.28,1808.4,4,Small
10413,S32_3207,24,49.71,1193.04,6,Small
10103,S32_3522,45,75.63,3403.35,7,Medium
10113,S32_3522,23,68.52,1575.96,1,Small
10126,S32_3522,26,62.7,1630.2,7,Small
10140,S32_3522,28,60.76,1701.28,7,Small
10150,S32_3522,49,58.18,2850.82,4,Small
10164,S32_3522,49,54.94,2692.06,5,Small
10175,S32_3522,29,74.98,2174.42,12,Small
10183,S32_3522,49,64.64,3167.36,4,Medium
10194,S32_3522,39,54.94,2142.66,7,Small
10206,S32_3522,36,58.82,2117.52,2,Small
10217,S32_3522,39,62.05,2419.95,7,Small
10229,S32_3522,30,73.04,2191.2,12,Small
10245,S32_3522,44,69.16,3043.04,5,Medium
10258,S32_3522,20,61.41,1228.2,2,Small
10270,S32_3522,21,63.35,1330.35,5,Small
10281,S32_3522,36,77.57,2792.52,12,Small
10291,S32_3522,32,71.75,2296.0,7,Small
10304,S32_3522,36,73.04,2629.44,2,Small
10313,S32_3522,34,56.24,1912.16,10,Small
10324,S32_3522,48,100.0,8209.44,4,Large
10333,S32_3522,33,73.69,2431.77,4,Small
10348,S32_3522,31,100.0,3139.99,5,Medium
10358,S32_3522,36,100.0,5669.64,2,Medium
10370,S32_3522,25,100.0,3160.25,3,Medium
10382,S32_3522,48,100.0,6799.68,8,Medium
10411,S32_3522,27,69.16,1867.32,5,Small
10424,S32_3522,44,61.41,2702.04,2,Small
10106,S32_4289,33,72.92,2406.36,5,Small
10120,S32_4289,29,72.23,2094.67,11,Small
10133,S32_4289,49,57.1,2797.9,6,Small
10144,S32_4289,20,81.86,1637.2,1,Small
10168,S32_4289,31,73.61,2281.91,12,Small
10210,S32_4289,39,59.16,2307.24,10,Small
10223,S32_4289,20,66.04,1320.8,12,Small
10235,S32_4289,34,77.73,2642.82,6,Small
10250,S32_4289,50,61.22,3061.0,7,Medium
10262,S32_4289,40,79.11,3164.4,2,Medium
10275,S32_4289,28,63.97,1791.16,12,Small
10284,S32_4289,50,81.86,4093.0,4,Medium
10297,S32_4289,28,79.8,2234.4,7,Small
10308,S32_4289,46,66.04,3037.84,10,Medium
10316,S32_4289,24,59.16,1419.84,2,Small
10328,S32_4289,24,81.17,1948.08,5,Small
10340,S32_4289,39,59.16,2307.24,3,Small
10353,S32_4289,40,44.51,1780.4,7,Small
10361,S32_4289,49,72.33,3544.17,2,Medium
10375,S32_4289,44,82.26,3619.44,4,Medium
10388,S32_4289,35,100.0,3918.95,8,Medium
10398,S32_4289,22,67.41,1483.02,4,Small
10401,S32_4289,62,77.73,4819.26,6,Medium
10416,S32_4289,26,61.22,1591.72,7,Small
10108,S32_4485,31,100.0,3669.78,16,Medium
10121,S32_4485,25,86.74,2168.5,3,Small
10135,S32_4485,30,89.8,2694.0,17,Small
10145,S32_4485,27,100.0,3251.34,4,Medium
10159,S32_4485,23,100.0,2347.15,12,Small
10169,S32_4485,34,100.0,3920.88,12,Medium
10180,S32_4485,22,100.0,2514.6,7,Small
10190,S32_4485,42,85.72,3600.24,4,Medium
10211,S32_4485,37,100.0,4040.03,12,Medium
10224,S32_4485,30,100.0,3336.9,5,Medium
10237,S32_4485,27,100.0,3113.64,5,Medium
10252,S32_4485,25,100.0,2832.0,9,Small
10264,S32_4485,34,97.97,3330.98,7,Medium
10276,S32_4485,38,100.0,4304.64,13,Medium
10285,S32_4485,26,100.0,2600.26,4,Small
10299,S32_4485,38,100.0,4382.16,7,Medium
10309,S32_4485,50,84.7,4235.0,3,Medium
10319,S32_4485,22,100.0,2626.8,8,Small
10331,S32_4485,32,100.0,5026.56,4,Medium
10341,S32_4485,31,71.02,2201.62,4,Small
10355,S32_4485,40,100.0,4326.8,5,Medium
10365,S32_4485,22,100.0,3425.18,3,Medium
10375,S32_4485,41,100.0,4701.88,15,Medium
10390,S32_4485,45,48.98,2204.1,12,Small
10403,S32_4485,45,100.0,5189.4,5,Medium
10106,S50_1341,39,40.15,1565.85,6,Small
10120,S50_1341,49,50.62,2480.38,12,Small
10133,S50_1341,27,50.19,1355.13,7,Small
10143,S50_1341,34,36.66,1246.44,1,Small
10156,S50_1341,20,41.02,820.4,1,Small
10168,S50_1341,48,51.93,2492.64,13,Small
10199,S50_1341,29,38.4,1113.6,1,Small
10210,S50_1341,43,41.02,1763.86,11,Small
10223,S50_1341,41,46.26,1896.66,13,Small
10235,S50_1341,41,35.35,1449.35,7,Small
10250,S50_1341,36,51.93,1869.48,8,Small
10262,S50_1341,49,37.97,1860.53,3,Small
10275,S50_1341,38,45.39,1724.82,13,Small
10284,S50_1341,33,51.93,1713.69,5,Small
10296,S50_1341,26,48.44,1259.44,1,Small
10308,S50_1341,47,43.64,2051.08,11,Small
10316,S50_1341,34,47.57,1617.38,3,Small
10328,S50_1341,34,51.93,1765.62,7,Small
10340,S50_1341,40,50.62,2024.8,4,Small
10353,S50_1341,40,82.21,3288.4,8,Medium
10361,S50_1341,33,82.59,2725.47,3,Small
10375,S50_1341,49,65.8,3224.2,5,Medium
10388,S50_1341,27,100.0,3211.38,1,Medium
10398,S50_1341,49,36.66,1796.34,5,Small
10401,S50_1341,56,35.35,1979.6,7,Small
10416,S50_1341,37,51.93,1921.41,8,Small
10104,S50_1392,33,100.0,3705.24,7,Medium
10115,S50_1392,27,100.0,2843.91,3,Small
10127,S50_1392,46,100.0,6176.42,9,Medium
10141,S50_1392,44,100.0,5500.44,3,Medium
10151,S50_1392,26,100.0,3220.1,1,Medium
10165,S50_1392,48,94.92,4556.16,10,Medium
10176,S50_1392,23,100.0,3114.89,9,Medium
10184,S50_1392,45,100.0,4948.2,4,Medium
10195,S50_1392,49,100.0,5161.17,4,Medium
10207,S50_1392,28,94.92,2657.76,5,Small
10220,S50_1392,37,100.0,3983.05,9,Medium
10230,S50_1392,34,100.0,3974.94,7,Medium
10246,S50_1392,22,100.0,2928.42,3,Small
10259,S50_1392,29,100.0,3054.57,2,Medium
10271,S50_1392,34,98.39,3345.26,3,Medium
10282,S50_1392,38,100.0,4310.72,12,Medium
10292,S50_1392,41,100.0,4983.14,6,Medium
10305,S50_1392,42,100.0,4618.32,3,Medium
10314,S50_1392,28,100.0,3403.12,12,Medium
10325,S50_1392,38,100.0,5190.42,4,Medium
10336,S50_1392,23,100.0,3141.57,8,Medium
10350,S50_1392,31,71.4,2213.4,8,Small
10359,S50_1392,46,100.0,4896.7,2,Medium
10371,S50_1392,48,56.55,2714.4,10,Small
10383,S50_1392,29,100.0,3087.05,13,Medium
10395,S50_1392,46,100.0,5692.96,4,Medium
10412,S50_1392,26,100.0,3460.86,3,Medium
10425,S50_1392,18,100.0,1895.94,2,Small
10104,S50_1514,32,53.31,1705.92,2,Small
10117,S50_1514,21,49.21,1033.41,11,Small
10127,S50_1514,46,69.12,3179.52,4,Medium
10142,S50_1514,42,49.79,2091.18,14,Small
10153,S50_1514,31,57.41,1779.71,13,Small
10165,S50_1514,38,66.78,2537.64,5,Small
10176,S50_1514,38,64.44,2448.72,4,Small
10185,S50_1514,20,48.62,972.4,15,Small
10196,S50_1514,46,62.09,2856.14,7,Small
10208,S50_1514,30,65.61,1968.3,15,Small
10220,S50_1514,30,68.54,2056.2,4,Small
10230,S50_1514,43,52.14,2242.02,2,Small
10247,S50_1514,49,63.85,3128.65,4,Medium
10272,S50_1514,43,56.82,2443.26,4,Small
10282,S50_1514,37,66.78,2470.86,7,Small
10292,S50_1514,35,55.07,1927.45,1,Small
10306,S50_1514,34,60.34,2051.56,15,Small
10314,S50_1514,38,61.51,2337.38,7,Small
10325,S50_1514,44,100.0,5932.96,7,Medium
10337,S50_1514,21,100.0,2296.77,6,Small
10350,S50_1514,44,100.0,6490.88,17,Medium
10359,S50_1514,25,64.93,1623.25,4,Small
10372,S50_1514,24,58.58,1405.92,9,Small
10383,S50_1514,38,60.06,2282.28,10,Small
10395,S50_1514,45,100.0,8977.05,3,Large
10413,S50_1514,51,63.85,3256.35,4,Medium
10108,S50_4713,34,82.99,2821.66,14,Small
10121,S50_4713,44,74.85,3293.4,1,Medium
10135,S50_4713,44,96.0,4224.0,15,Medium
10145,S50_4713,38,81.36,3091.68,2,Medium
10159,S50_4713,31,71.6,2219.6,10,Small
10169,S50_4713,48,80.55,3866.4,10,Medium
10180,S50_4713,21,93.56,1964.76,5,Small
10190,S50_4713,40,66.72,2668.8,2,Small
10211,S50_4713,40,80.55,3222.0,10,Medium
10224,S50_4713,50,77.29,3864.5,3,Medium
10237,S50_4713,20,68.34,1366.8,3,Small
10252,S50_4713,48,72.41,3475.68,7,Medium
10264,S50_4713,47,89.5,4206.5,5,Medium
10276,S50_4713,21,70.78,1486.38,11,Small
10285,S50_4713,39,78.92,3077.88,2,Medium
10299,S50_4713,44,80.55,3544.2,5,Medium
10309,S50_4713,28,88.68,2483.04,1,Small
10319,S50_4713,45,77.29,3478.05,6,Medium
10331,S50_4713,20,100.0,3657.8,5,Medium
10341,S50_4713,38,100.0,4682.36,3,Medium
10356,S50_4713,26,100.0,3937.7,4,Medium
10365,S50_4713,44,100.0,4984.32,2,Medium
10375,S50_4713,49,100.0,5406.66,8,Medium
10390,S50_4713,22,100.0,3491.18,13,Medium
10403,S50_4713,31,68.34,2118.54,3,Small
10105,S700_1138,41,70.67,2897.47,5,Small
10119,S700_1138,25,76.67,1916.75,14,Small
10129,S700_1138,31,60.0,1860.0,5,Small
10142,S700_1138,41,64.0,2624.0,2,Small
10153,S700_1138,43,64.67,2780.81,1,Small
10167,S700_1138,43,75.34,3239.62,12,Medium
10177,S700_1138,24,76.0,1824.0,3,Small
10185,S700_1138,21,54.0,1134.0,3,Small
10197,S700_1138,23,64.67,1487.41,9,Small
10208,S700_1138,38,74.67,2837.46,3,Small
10222,S700_1138,31,62.67,1942.77,15,Small
10233,S700_1138,36,70.67,2544.12,3,Small
10248,S700_1138,36,71.34,2568.24,6,Small
10261,S700_1138,34,62.0,2108.0,4,Small
10273,S700_1138,21,65.34,1372.14,7,Small
10283,S700_1138,45,78.67,3540.15,9,Medium
10295,S700_1138,26,75.34,1958.84,4,Small
10306,S700_1138,50,54.0,2700.0,3,Small
10315,S700_1138,41,62.0,2542.0,2,Small
10326,S700_1138,39,60.0,2340.0,1,Small
10339,S700_1138,22,100.0,2816.44,5,Small
10350,S700_1138,46,76.67,3526.82,11,Medium
10373,S700_1138,44,100.0,4627.92,14,Medium
10385,S700_1138,25,77.34,1933.5,1,Small
10396,S700_1138,39,66.67,2600.13,1,Small
10414,S700_1138,37,71.34,2639.58,6,Small
10106,S700_1691,31,100.0,3312.97,7,Medium
10120,S700_1691,47,82.21,3863.87,13,Medium
10133,S700_1691,24,77.64,1863.36,8,Small
10143,S700_1691,36,100.0,3945.96,2,Medium
10156,S700_1691,48,100.0,4954.08,2,Medium
10168,S700_1691,28,98.65,2762.2,14,Small
10199,S700_1691,48,83.12,3989.76,2,Medium
10210,S700_1691,21,78.55,1649.55,12,Small
10223,S700_1691,25,100.0,2534.75,14,Small
10235,S700_1691,25,100.0,2580.25,8,Small
10250,S700_1691,31,91.34,2831.54,9,Small
10262,S700_1691,40,84.03,3361.2,4,Medium
10275,S700_1691,32,89.51,2864.32,14,Small
10284,S700_1691,24,83.12,1994.88,6,Small
10296,S700_1691,42,100.0,4296.6,2,Medium
10308,S700_1691,21,100.0,2224.95,12,Small
10316,S700_1691,34,82.21,2795.14,4,Small
10328,S700_1691,27,100.0,2762.1,8,Small
10340,S700_1691,30,88.6,2658.0,5,Small
10353,S700_1691,39,100.0,5043.87,9,Medium
10361,S700_1691,20,60.54,1210.8,4,Small
10375,S700_1691,37,81.87,3029.19,6,Medium
10388,S700_1691,46,100.0,10066.6,2,Large
10398,S700_1691,47,87.69,4121.43,6,Medium
10401,S700_1691,11,100.0,1135.31,8,Small
10416,S700_1691,23,91.34,2100.82,9,Small
10105,S700_1938,29,70.15,2034.35,12,Small
10117,S700_1938,38,79.68,3027.84,6,Medium
10128,S700_1938,32,97.0,3104.0,3,Medium
10142,S700_1938,43,84.01,3612.43,9,Medium
10153,S700_1938,31,87.48,2711.88,8,Small
10166,S700_1938,29,100.0,3013.97,3,Medium
10177,S700_1938,31,88.34,2738.54,10,Small
10185,S700_1938,30,94.4,2832.0,10,Small
10196,S700_1938,50,94.4,4720.0,2,Medium
10208,S700_1938,40,80.55,3222.0,10,Medium
10221,S700_1938,23,97.0,2231.0,4,Small
10232,S700_1938,26,88.34,2296.84,7,Small
10248,S700_1938,40,100.0,4157.2,13,Medium
10273,S700_1938,21,100.0,2146.2,14,Small
10282,S700_1938,43,86.61,3724.23,2,Medium
10293,S700_1938,29,71.89,2084.81,5,Small
10306,S700_1938,38,91.81,3488.78,10,Medium
10314,S700_1938,23,76.22,1753.06,2,Small
10327,S700_1938,20,100.0,3469.2,7,Medium
10337,S700_1938,36,70.3,2530.8,9,Small
10350,S700_1938,28,100.0,2924.32,4,Small
10372,S700_1938,44,100.0,4496.8,2,Medium
10384,S700_1938,49,100.0,6397.44,1,Medium
10397,S700_1938,32,80.55,2577.6,5,Small
10414,S700_1938,34,100.0,3533.62,13,Medium
10106,S700_2047,30,100.0,3177.3,16,Medium
10119,S700_2047,29,94.14,2730.06,7,Small
10131,S700_2047,22,85.99,1891.78,8,Small
10143,S700_2047,26,100.0,2612.48,11,Small
10155,S700_2047,32,91.43,2925.76,9,Small
10167,S700_2047,29,100.0,2940.02,5,Small
10178,S700_2047,34,96.86,3293.24,8,Medium
10186,S700_2047,24,99.57,2389.68,5,Small
10197,S700_2047,24,90.52,2172.48,2,Small
10209,S700_2047,33,88.71,2927.43,4,Small
10222,S700_2047,26,100.0,2659.54,8,Small
10249,S700_2047,40,95.95,3838.0,4,Medium
10262,S700_2047,44,94.14,4142.16,13,Medium
10274,S700_2047,24,90.52,2172.48,5,Small
10283,S700_2047,20,94.14,1882.8,2,Small
10296,S700_2047,34,100.0,3477.86,11,Medium
10307,S700_2047,34,97.76,3323.84,5,Medium
10316,S700_2047,45,93.24,4195.8,13,Medium
10328,S700_2047,41,100.0,4156.58,9,Medium
10339,S700_2047,55,71.25,3918.75,15,Medium
10352,S700_2047,23,100.0,2352.67,3,Small
10361,S700_2047,24,45.39,1089.36,14,Small
10373,S700_2047,32,84.41,2701.12,15,Small
10386,S700_2047,29,85.76,2487.04,13,Small
10398,S700_2047,36,100.0,3910.32,7,Medium
10400,S700_2047,46,87.8,4038.8,5,Medium
10415,S700_2047,32,95.95,3070.4,4,Medium
10106,S700_2466,34,100.0,3763.46,9,Medium
10120,S700_2466,24,100.0,2584.8,15,Small
10131,S700_2466,40,100.0,4427.6,1,Medium
10143,S700_2466,26,82.77,2152.02,4,Small
10155,S700_2466,20,100.0,2353.4,2,Small
10168,S700_2466,31,100.0,3431.39,16,Medium
10178,S700_2466,22,87.75,1930.5,1,Small
10198,S700_2466,42,100.0,4774.56,1,Medium
10210,S700_2466,26,99.72,2592.72,14,Small
10222,S700_2466,37,87.75,3246.75,1,Medium
10235,S700_2466,38,88.75,3372.5,10,Medium
10250,S700_2466,35,100.0,3909.15,11,Medium
10262,S700_2466,33,90.75,2994.75,6,Small
10275,S700_2466,39,100.0,4472.52,16,Medium
10284,S700_2466,45,100.0,4576.95,8,Medium
10296,S700_2466,24,100.0,2441.04,4,Small
10308,S700_2466,35,88.75,3106.25,14,Medium
10316,S700_2466,23,100.0,2706.41,6,Small
10328,S700_2466,37,100.0,4021.53,10,Medium
10340,S700_2466,55,87.75,4826.25,7,Medium
10352,S700_2466,49,100.0,4935.28,2,Medium
10361,S700_2466,26,100.0,2754.7,9,Small
10375,S700_2466,33,100.0,3856.71,1,Medium
10386,S700_2466,37,83.84,3102.08,14,Medium
10398,S700_2466,22,86.76,1908.72,8,Small
10401,S700_2466,85,88.75,7543.75,10,Large
10416,S700_2466,22,100.0,2457.18,11,Small
10105,S700_2610,31,65.77,2038.87,3,Small
10119,S700_2610,38,65.77,2499.26,12,Small
10129,S700_2610,45,85.29,3838.05,3,Medium
10143,S700_2610,31,85.29,2643.99,16,Small
10154,S700_2610,36,64.33,2315.88,1,Small
10167,S700_2610,46,70.11,3225.06,10,Medium
10177,S700_2610,32,76.62,2451.84,1,Small
10185,S700_2610,39,57.82,2254.98,1,Small
10197,S700_2610,50,78.79,3939.5,7,Medium
10208,S700_2610,46,74.45,3424.7,1,Medium
10222,S700_2610,36,80.95,2914.2,13,Small
10233,S700_2610,29,82.4,2389.6,1,Small
10248,S700_2610,32,75.89,2428.48,4,Small
10261,S700_2610,44,68.67,3021.48,2,Medium
10273,S700_2610,42,62.16,2610.72,5,Small
10283,S700_2610,47,65.77,3091.19,7,Medium
10295,S700_2610,44,58.55,2576.2,2,Small
10306,S700_2610,43,75.17,3232.31,1,Medium
10316,S700_2610,48,74.45,3573.6,18,Medium
10327,S700_2610,21,96.31,2022.51,1,Small
10339,S700_2610,50,74.35,3717.5,9,Medium
10350,S700_2610,29,75.35,2185.15,12,Small
10373,S700_2610,41,70.33,2883.53,16,Small
10386,S700_2610,37,100.0,5017.57,10,Medium
10397,S700_2610,22,66.5,1463.0,4,Small
10414,S700_2610,31,75.89,2352.59,4,Small
10103,S700_2824,42,100.0,4460.82,6,Medium
10114,S700_2824,42,100.0,4758.18,10,Medium
10126,S700_2824,45,100.0,4597.2,6,Medium
10140,S700_2824,36,100.0,4114.8,6,Medium
10150,S700_2824,20,100.0,2104.0,3,Small
10164,S700_2824,39,81.93,3195.27,4,Medium
10175,S700_2824,42,85.98,3611.16,11,Medium
10183,S700_2824,23,86.99,2000.77,3,Small
10194,S700_2824,26,89.01,2314.26,6,Small
10206,S700_2824,33,100.0,3871.89,1,Medium
10217,S700_2824,31,88.0,2728.0,6,Small
10229,S700_2824,50,100.0,5614.0,11,Medium
10245,S700_2824,44,100.0,4628.8,4,Medium
10258,S700_2824,45,80.92,3641.4,1,Medium
10270,S700_2824,46,88.0,4048.0,4,Medium
10281,S700_2824,27,85.98,2321.46,11,Small
10291,S700_2824,28,100.0,3256.96,6,Medium
10304,S700_2824,40,100.0,4208.0,1,Medium
10313,S700_2824,30,99.13,2973.9,9,Small
10324,S700_2824,34,100.0,4248.3,5,Medium
10336,S700_2824,46,100.0,9558.8,2,Large
10348,S700_2824,32,82.83,2650.56,7,Small
10358,S700_2824,27,100.0,3761.37,3,Medium
10371,S700_2824,34,100.0,4301.34,3,Medium
10382,S700_2824,34,54.84,1864.56,9,Small
10411,S700_2824,34,100.0,3576.8,4,Medium
10424,S700_2824,46,80.92,3722.32,1,Medium
10106,S700_2834,32,100.0,3986.56,1,Medium
10120,S700_2834,24,100.0,3417.12,7,Medium
10133,S700_2834,27,99.67,2691.09,2,Small
10145,S700_2834,20,100.0,2752.6,13,Small
10168,S700_2834,36,100.0,4527.72,8,Medium
10188,S700_2834,29,100.0,3957.05,8,Medium
10210,S700_2834,25,100.0,2818.0,6,Small
10223,S700_2834,29,100.0,3199.86,8,Medium
10235,S700_2834,25,96.11,2402.75,2,Small
10250,S700_2834,44,100.0,6055.72,3,Medium
10263,S700_2834,47,100.0,5465.16,9,Medium
10275,S700_2834,48,100.0,6378.72,8,Medium
10285,S700_2834,45,100.0,5392.8,13,Medium
10297,S700_2834,35,100.0,3986.5,3,Medium
10308,S700_2834,31,100.0,4009.23,6,Medium
10318,S700_2834,50,100.0,7119.0,8,Large
10328,S700_2834,33,100.0,4072.2,11,Medium
10340,S700_2834,29,100.0,4094.51,6,Medium
10353,S700_2834,48,68.8,3302.4,4,Medium
10361,S700_2834,44,72.42,3186.48,5,Medium
10375,S700_2834,25,66.73,1668.25,10,Small
10388,S700_2834,50,100.0,7154.5,3,Large
10398,S700_2834,23,100.0,2810.83,9,Small
10401,S700_2834,21,96.11,2018.31,2,Small
10416,S700_2834,41,100.0,5642.83,3,Medium
10106,S700_3167,44,74.4,3273.6,8,Medium
10120,S700_3167,43,76.0,3268.0,14,Medium
10143,S700_3167,28,96.0,2688.0,3,Small
10155,S700_3167,43,86.4,3715.2,1,Medium
10168,S700_3167,48,96.0,4608.0,15,Medium
10199,S700_3167,38,82.4,3131.2,3,Medium
10210,S700_3167,31,86.4,2678.4,13,Small
10223,S700_3167,26,67.2,1747.2,15,Small
10235,S700_3167,32,92.0,2944.0,9,Small
10250,S700_3167,44,67.2,2956.8,10,Small
10262,S700_3167,27,76.0,2052.0,5,Small
10275,S700_3167,43,73.6,3164.8,15,Medium
10284,S700_3167,25,69.6,1740.0,7,Small
10296,S700_3167,22,80.8,1777.6,3,Small
10308,S700_3167,21,87.2,1831.2,13,Small
10316,S700_3167,48,75.2,3609.6,5,Medium
10328,S700_3167,33,64.0,2112.0,13,Small
10341,S700_3167,34,100.0,3644.12,5,Medium
10353,S700_3167,43,81.95,3523.85,6,Medium
10361,S700_3167,44,100.0,5001.92,10,Medium
10375,S700_3167,44,100.0,5208.72,11,Medium
10386,S700_3167,32,94.34,3018.88,17,Medium
10398,S700_3167,29,65.6,1902.4,10,Small
10401,S700_3167,77,92.0,7084.0,9,Large
10416,S700_3167,39,67.2,2620.8,10,Small
10105,S700_3505,39,81.14,3164.46,6,Medium
10118,S700_3505,36,100.0,4219.2,1,Medium
10129,S700_3505,42,91.15,3828.3,6,Medium
10142,S700_3505,21,100.0,2334.99,3,Small
10153,S700_3505,50,88.15,4407.5,2,Medium
10167,S700_3505,24,100.0,2812.8,13,Small
10177,S700_3505,44,92.16,4055.04,4,Medium
10185,S700_3505,37,100.0,3891.66,4,Medium
10197,S700_3505,27,92.16,2488.32,10,Small
10208,S700_3505,37,100.0,4447.4,4,Medium
10222,S700_3505,38,100.0,4187.22,16,Medium
10232,S700_3505,48,96.16,4615.68,1,Medium
10248,S700_3505,30,100.0,3245.4,7,Medium
10261,S700_3505,25,88.15,2203.75,5,Small
10273,S700_3505,40,86.15,3446.0,8,Medium
10283,S700_3505,22,88.15,1939.3,10,Small
10295,S700_3505,34,100.0,3473.78,5,Medium
10306,S700_3505,32,90.15,2884.8,4,Small
10315,S700_3505,31,86.15,2670.65,3,Small
10327,S700_3505,43,80.0,3440.0,2,Medium
10337,S700_3505,31,89.38,2770.78,1,Small
10350,S700_3505,31,77.34,2397.54,13,Small
10373,S700_3505,34,96.34,3275.56,2,Medium
10386,S700_3505,45,92.08,4143.6,2,Medium
10397,S700_3505,48,100.0,5192.64,3,Medium
10414,S700_3505,28,100.0,3029.04,7,Medium
10105,S700_3962,22,100.0,2556.18,7,Small
10117,S700_3962,45,83.42,3753.9,1,Medium
10129,S700_3962,30,85.41,2562.3,7,Small
10142,S700_3962,38,85.41,3245.58,4,Medium
10153,S700_3962,20,100.0,2204.6,3,Small
10167,S700_3962,28,100.0,3003.0,14,Medium
10177,S700_3962,24,100.0,2526.48,5,Small
10185,S700_3962,22,79.45,1747.9,5,Small
10197,S700_3962,35,93.35,3267.25,11,Medium
10208,S700_3962,33,85.41,2818.53,5,Small
10222,S700_3962,31,95.34,2955.54,17,Small
10232,S700_3962,35,82.43,2885.05,2,Small
10248,S700_3962,35,90.37,3162.95,8,Medium
